layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
327,Linear,0.05238451259972654,512,1024,2.0,7.628082920836578,2.008248569030394,0.9841485871127594,True,1.8334556818008423,dense,2.2813160106218753,2.299791420573555,0.2632704166789718,backbone.layers.11.tada.tada_pre_proj,512,199.43042766675353,512,27,0,1,1.275575152852053,1.8334556818008423,108.77297425093502,success,1.3540515899658203,0.18521806597709656,under-trained,0,1.8334556818008423,0.939495861530304
328,TAdaConv2dV2,0.06879274588619089,1,1,1.0,4.5669223629364035,-11.544659394618169,1.0043659686220006,True,0.00296560931019485,conv2d,-10.296356766641049,-0.15649017340037863,-2.52788606355797,backbone.layers.11.tada.tadaconv,1536,0.6974447774945136,1536,181,0,512,0.26512725124887393,0.00296560931019485,235.17756539842037,success,0.0544574074447155,0.01884971186518669,,74,0.00296560931019485,0.0011591563234105706
344,Linear,0.05663802917550015,512,1024,2.0,2.693663355236356,-1.9902587567588081,0.9271202305061618,True,0.1824454665184021,dense,-1.2382937403280974,0.8782429169499157,-0.7388669236969936,backbone.layers.11.tada.tada_proj,512,7.555146967875771,512,101,0,1,0.16852580261560063,0.1824454665184021,41.41043957983868,success,0.4271363615989685,0.024105949327349663,,0,0.1824454665184021,0.022188618779182434
346,NonDynamicallyQuantizableLinear,0.09064596766094007,1024,1024,1.0,5.423665253933883,0.40659077229641916,0.9750179301299421,True,1.1884093284606934,dense,1.4484775038700763,2.2989364235786645,0.07496605215476959,backbone.layers.11.attn.out_proj,1024,199.03819454072368,1024,70,0,1,0.5287291269620272,1.1884093284606934,167.4828611439218,success,1.0901418924331665,0.0004152563342358917,,2,1.1884093284606934,0.606577455997467
349,Linear,0.02237168360799996,1024,4096,4.0,3.853712727635012,5.802151698103144,1.0033700706653952,True,32.03321075439453,dense,5.822769897370323,3.0045383653036293,1.5056004710719242,backbone.layers.11.mlp.c_fc,1024,1010.5047639459372,1024,147,0,1,0.2353702587842765,32.03321075439453,31.545534779316785,success,5.659789085388184,0.17974528670310974,,0,32.03321075439453,1.6606481075286865
351,Linear,0.06075010875428838,1024,4096,4.0,3.7767372247975315,2.57388433847575,1.018173245203227,True,4.802971839904785,dense,3.539065192493977,2.9027731253696754,0.6815100403533462,backbone.layers.11.mlp.c_proj,1024,799.416532196803,1024,184,0,1,0.20470378407613418,4.802971839904785,166.4420610495711,success,2.191568374633789,0.05629698932170868,,0,4.802971839904785,1.2133322954177856
356,Linear,0.06074269696185952,512,1024,2.0,5.423509098988661,3.916416060191761,0.9782492106883215,True,5.273736953735352,dense,3.9204630768129323,2.297073349381837,0.7221184640258218,backbone.layers.12.tada.tada_pre_proj,512,198.1861720494926,512,64,0,1,0.5529386373735826,5.273736953735352,37.57983642113942,success,2.296461820602417,0.18077528476715088,,0,5.273736953735352,0.7495279312133789
357,TAdaConv2dV2,0.03789512971320774,1,1,1.0,5.413579517213657,-13.257023316832624,0.9945006682715714,True,0.0035575733054429293,conv2d,-12.535658607257332,-0.21667345109999717,-2.4488461423128682,backbone.layers.12.tada.tadaconv,1536,0.6071927102132549,1536,118,0,512,0.4063029277622829,0.0035575733054429293,170.6760924038521,success,0.0596453957259655,0.01646570675075054,,114,0.0035575733054429293,0.0012909924844279885
373,Linear,0.025302661546295013,512,1024,2.0,2.735559987434274,-1.1599689849231574,0.9178451861038164,True,0.3766747713088989,dense,-0.63472434401862,1.0308765075586213,-0.4240334667312892,backbone.layers.12.tada.tada_proj,512,10.73684064875124,512,86,0,1,0.18715024650596251,0.3766747713088989,28.504273358797107,success,0.6137383580207825,0.027918679639697075,,0,0.3766747713088989,0.033606261014938354
375,NonDynamicallyQuantizableLinear,0.07005608917710082,1024,1024,1.0,8.090370107959533,0.8248019502788381,0.9788887796669097,True,1.2645866870880127,dense,1.2860406275713787,2.2725883183573203,0.10194860547447326,backbone.layers.12.attn.out_proj,1024,187.32179828936688,1024,19,0,1,1.6266424617314303,1.2645866870880127,148.12887103905567,success,1.1245384216308594,0.00039061158895492554,under-trained,2,1.2645866870880127,0.7811171412467957
378,Linear,0.025674966866177762,1024,4096,4.0,3.9145216091476347,6.140445376915354,0.9962531171567103,True,37.03670883178711,dense,6.299511681363516,3.013765892081131,1.5686323873052783,backbone.layers.12.mlp.c_fc,1024,1032.2048422321677,1024,134,0,1,0.25177631938172196,37.03670883178711,27.86977770946721,success,6.085779190063477,0.18577715754508972,,0,37.03670883178711,1.7188482284545898
380,Linear,0.04127174451605098,1024,4096,4.0,5.250357277965393,3.4656929213199446,1.0208754478261588,True,4.571798324584961,dense,4.106032348090711,2.898151620313207,0.6600870641441304,backbone.layers.12.mlp.c_proj,1024,790.9547168642748,1024,60,0,1,0.5487187650997152,4.571798324584961,173.0073508734836,success,2.138176441192627,0.05176827684044838,,0,4.571798324584961,1.8115724325180054
385,Linear,0.0556004718897401,512,1024,2.0,5.092970401027505,2.4707743204303156,0.9805941543351894,True,3.055865526199341,dense,2.6558380393911456,2.3039751846458847,0.485134239133186,backbone.layers.13.tada.tada_pre_proj,512,201.36091900244355,512,72,0,1,0.482361187627062,3.055865526199341,65.89325259115094,success,1.748103380203247,0.18145285546779633,,0,3.055865526199341,0.7337321043014526
386,TAdaConv2dV2,0.06666849640329348,1,1,1.0,5.320991258889028,-13.060769478253311,0.9954288825892265,True,0.003510956885293126,conv2d,-12.27636543699072,-0.2387822449625042,-2.4545745036574775,backbone.layers.13.tada.tadaconv,1536,0.5770557263225786,1536,53,0,512,0.5935337961383527,0.003510956885293126,164.35853391984926,success,0.059253327548503876,0.016843736171722412,,86,0.003510956885293126,0.0015587154775857925
402,Linear,0.050055332744253334,512,1024,2.0,3.5450997629412933,-1.7965461516646546,0.9447578847110343,True,0.31133729219436646,dense,-1.2114411244864303,1.182256524021178,-0.5067688561108641,backbone.layers.13.tada.tada_proj,512,15.214459343929775,512,36,0,1,0.42418329382354886,0.31133729219436646,48.86809169789868,success,0.5579760670661926,0.03888480365276337,,0,0.31133729219436646,0.08286648988723755
404,NonDynamicallyQuantizableLinear,0.07554952710731277,1024,1024,1.0,5.2302828616308,0.5075527295267666,0.9788291922101826,True,1.2503775358200073,dense,1.4105778434985574,2.297449045204982,0.09704116258226841,backbone.layers.13.attn.out_proj,1024,198.35769145640438,1024,74,0,1,0.49176039388302734,1.2503775358200073,158.6382398707442,success,1.118202805519104,0.00031162341474555433,,1,1.2503775358200073,0.5648373961448669
407,Linear,0.021616586709080066,1024,4096,4.0,4.23620292650264,6.607078827184614,1.0061040549463987,True,36.28023147583008,dense,6.60831941278282,2.9955157799929006,1.5596700492908966,backbone.layers.13.mlp.c_fc,1024,989.727824755013,1024,100,0,1,0.32362029265026404,36.28023147583008,27.28008572421514,success,6.0233073234558105,0.16808991134166718,,0,36.28023147583008,1.8631986379623413
409,Linear,0.048342832184795737,1024,4096,4.0,5.9035817897798255,3.5980698411387553,1.0248670651484706,True,4.068856239318848,dense,4.238532659655576,2.922526231608338,0.6094723456474626,backbone.layers.13.mlp.c_proj,1024,836.6161262707319,1024,65,0,1,0.6082144658318165,4.068856239318848,205.61457005686364,success,2.0171406269073486,0.050995390862226486,,0,4.068856239318848,1.776431918144226
414,Linear,0.053438541621034286,512,1024,2.0,4.750276126237543,2.667535046457284,0.9772741840933523,True,3.6437928676605225,dense,2.9325973374633607,2.3087250803441055,0.5615536814214852,backbone.layers.14.tada.tada_pre_proj,512,203.57529853656888,512,75,0,1,0.43304458620373437,3.6437928676605225,55.869064441984406,success,1.908872127532959,0.17816562950611115,,0,3.6437928676605225,0.7268300652503967
415,TAdaConv2dV2,0.07144872215971476,1,1,1.0,6.29311377925172,-16.070880968927508,0.9959821607513724,True,0.002794313710182905,conv2d,-15.055227768205388,-0.258253015649097,-2.5537248383960427,backbone.layers.14.tada.tadaconv,1536,0.5517558981236663,1536,46,0,512,0.780427049763314,0.002794313710182905,197.45667643292293,success,0.05286126956343651,0.021652868017554283,under-trained,84,0.002794313710182905,0.001643998664803803
431,Linear,0.037486822647269435,512,1024,2.0,3.453636075587854,-1.023022425538283,0.9504142686131563,True,0.5055730938911438,dense,-0.5232116504661213,1.369242499597918,-0.2962160468410532,backbone.layers.14.tada.tada_proj,512,23.401435538195074,512,64,0,1,0.30670450944848177,0.5055730938911438,46.286948061428475,success,0.7110366225242615,0.050264954566955566,,0,0.5055730938911438,0.09411653131246567
433,NonDynamicallyQuantizableLinear,0.025057977747132976,1024,1024,1.0,6.44807617131232,1.1451891709965236,0.9818485236559527,True,1.5052258968353271,dense,1.4146814122638793,2.286953459846806,0.17760168158240808,backbone.layers.14.attn.out_proj,1024,193.62144629306957,1024,53,0,1,0.7483508153268749,1.5052258968353271,128.63281631026302,success,1.2268764972686768,0.0002190339582739398,under-trained,1,1.5052258968353271,0.5885320901870728
436,Linear,0.017384679984349005,1024,4096,4.0,4.325246719984417,6.895650575472208,1.0060215335763347,True,39.289737701416016,dense,6.896191003349338,2.9933786891285448,1.5942791294682612,backbone.layers.14.mlp.c_fc,1024,984.8695021551102,1024,119,0,1,0.30482486704577044,39.289737701416016,25.066838308763135,success,6.268152713775635,0.15354682505130768,,0,39.289737701416016,1.7303658723831177
438,Linear,0.030030978859579283,1024,4096,4.0,5.918018970849134,3.9053451980550884,1.0261920108010216,True,4.569908618927002,dense,4.460046958698063,2.9560262834051145,0.6599075158920517,backbone.layers.14.mlp.c_proj,1024,903.7041640416719,1024,67,0,1,0.6008316450024068,4.569908618927002,197.75103604891302,success,2.1377344131469727,0.05129959061741829,,0,4.569908618927002,1.8542357683181763
443,Linear,0.05284884417719826,512,1024,2.0,3.9012021920806372,2.7738663852781973,0.9687783745741889,True,5.140775203704834,dense,3.0248815776183986,2.3201361558048466,0.7110286134128323,backbone.layers.15.tada.tada_pre_proj,512,208.99512494541705,512,103,0,1,0.2858639461731479,5.140775203704834,40.654398736361635,success,2.2673277854919434,0.17556193470954895,,0,5.140775203704834,0.6326926946640015
444,TAdaConv2dV2,0.052399664998204365,1,1,1.0,5.338494716310782,-12.463218855315331,0.9871356287005546,True,0.004628132563084364,conv2d,-12.030863014892265,-0.26730926233122254,-2.334594210093769,backbone.layers.15.tada.tadaconv,1536,0.5403693873330138,1536,52,0,512,0.6016409676149277,0.004628132563084364,116.75754312726319,success,0.06803037971258163,0.023341484367847443,,92,0.004628132563084364,0.0017084557330235839
460,Linear,0.034697847729135756,512,1024,2.0,3.5768817392456254,-0.8272371009396194,0.9555551297208257,True,0.5871198177337646,dense,-0.14220367466699127,1.5358867654647606,-0.2312732601313473,backbone.layers.15.tada.tada_proj,512,34.34683829732239,512,62,0,1,0.3272643081486662,0.5871198177337646,58.500560294316806,success,0.7662374377250671,0.06316039711236954,,0,0.5871198177337646,0.13993091881275177
462,NonDynamicallyQuantizableLinear,0.044359568743798206,1024,1024,1.0,6.271833885937638,0.559302318107497,0.9812648241538695,True,1.2279391288757324,dense,1.2447603933449265,2.286547926333562,0.08917683858967215,backbone.layers.15.attn.out_proj,1024,193.44073173182872,1024,49,1,1,0.7531191265625197,1.2279391288757324,157.53283463565313,success,1.1081241369247437,1.6336975022568367e-05,under-trained,2,1.2279391288757324,0.6083168387413025
465,Linear,0.023418480696434096,1024,4096,4.0,4.4029023072502875,6.942953528192205,1.007168081079539,True,37.74885940551758,dense,6.943470000131309,2.988327908267531,1.576903833809621,backbone.layers.15.mlp.c_fc,1024,973.4819609615952,1024,107,0,1,0.3289709829076531,37.74885940551758,25.788380795932227,success,6.144010066986084,0.15836980938911438,,0,37.74885940551758,1.7637544870376587
467,Linear,0.026111748178822114,1024,4096,4.0,6.496962521315499,3.9987529451811743,1.0276413538484532,True,4.12553596496582,dense,4.570490340468034,2.959877482284952,0.6154803774936215,backbone.layers.15.mlp.c_proj,1024,911.7535905782133,1024,63,0,1,0.6925521808401618,4.12553596496582,221.002458425003,success,2.031141519546509,0.05120985954999924,under-trained,0,4.12553596496582,1.866405963897705
472,Linear,0.051428026128563786,512,1024,2.0,3.814146461645203,2.941415697529867,0.9653332769278135,True,5.904536724090576,dense,3.2089883679849134,2.3370886144756127,0.7711858281029695,backbone.layers.16.tada.tada_pre_proj,512,217.31445471942425,512,99,0,1,0.2828323611631337,5.904536724090576,36.80465798997893,success,2.4299252033233643,0.1799800544977188,,0,5.904536724090576,0.6618514657020569
473,TAdaConv2dV2,0.08398126359483377,1,1,1.0,8.56909734288236,-20.847334493146263,0.9814270252688279,True,0.0036910446360707283,conv2d,-20.509658752530157,-0.281801041977314,-2.43285070281789,backbone.layers.16.tada.tadaconv,1536,0.5226355628065371,1536,17,0,512,1.8357757550168203,0.0036910446360707283,141.5955682841334,success,0.060753967612981796,0.018520746380090714,under-trained,107,0.0036910446360707283,0.00227435608394444
489,Linear,0.025809869306820166,512,1024,2.0,3.61049597300968,-0.0690930449043711,0.9548203371067534,True,0.9568927884101868,dense,0.4632818939507123,1.6915755353118724,-0.019136718451115097,backbone.layers.16.tada.tada_proj,512,49.15588678698987,512,60,0,1,0.33701358096026723,0.9568927884101868,51.37031795239995,success,0.9782089591026306,0.07519390434026718,,0,0.9568927884101868,0.20312011241912842
491,NonDynamicallyQuantizableLinear,0.06135718692367309,1024,1024,1.0,8.010690983484032,0.7869527853710344,0.9841856461136953,True,1.2538275718688965,dense,1.1331873913466786,2.3163140880324438,0.09823781581308366,backbone.layers.16.attn.out_proj,1024,207.1639046381777,1024,42,0,1,1.081773104300619,1.2538275718688965,165.22519466483652,success,1.1197444200515747,0.0003988983517047018,under-trained,1,1.2538275718688965,0.6587241888046265
494,Linear,0.028836840812549502,1024,4096,4.0,4.681097456897456,7.255844192802024,1.0097357662784316,True,35.48383712768555,dense,7.256052228108308,2.973397451720245,1.5500305771482616,backbone.layers.16.mlp.c_fc,1024,940.5837074127048,1024,113,0,1,0.34628851962572266,35.48383712768555,26.507384306496927,success,5.956830978393555,0.1746179163455963,,0,35.48383712768555,1.673517107963562
496,Linear,0.03132932249423881,1024,4096,4.0,9.905818186520593,5.613750563060307,1.02986561101942,True,3.687333822250366,dense,5.985580886939428,3.0031893276926196,0.5667124569981766,backbone.layers.16.mlp.c_proj,1024,1007.370729483664,1024,36,0,1,1.4843030310867655,3.687333822250366,273.19759426307365,success,1.9202431440353394,0.05578245967626572,under-trained,0,3.687333822250366,2.2071030139923096
501,Linear,0.04761754018455683,512,1024,2.0,3.2652606994293576,2.6632660533393997,0.9552101562909974,True,6.540885925292969,dense,3.151306769951018,2.38680833720691,0.8156365749922622,backbone.layers.17.tada.tada_pre_proj,512,243.67352013289928,512,122,0,1,0.20508706740363422,6.540885925292969,37.25390152282545,success,2.5575156211853027,0.18944105505943298,,0,6.540885925292969,0.632414698600769
502,TAdaConv2dV2,0.07706244694563857,1,1,1.0,5.476889667784875,-12.411573540358175,0.989265260818138,True,0.005417863838374615,conv2d,-11.69447806730661,-0.06387615004923841,-2.2661719138443095,backbone.layers.17.tada.tadaconv,1536,0.8632246828119355,1536,59,0,512,0.5828413904302153,0.005417863838374615,159.3293424426309,success,0.07360614091157913,0.024333491921424866,,88,0.005417863838374615,0.0023202570155262947
518,Linear,0.03742466382699389,512,1024,2.0,3.4892647047867413,0.6419392201194792,0.9526988382253607,True,1.527479887008667,dense,1.137801861248665,1.8600195351434259,0.18397550040810492,backbone.layers.17.tada.tada_proj,512,72.44685469008982,512,58,0,1,0.3268564688291573,1.527479887008667,47.42900728595895,success,1.235912561416626,0.09026121348142624,,0,1.527479887008667,0.3022156059741974
520,NonDynamicallyQuantizableLinear,0.07232853592593425,1024,1024,1.0,7.45842537553851,0.6099427959153305,0.9818962241550081,True,1.2071994543075562,dense,1.1938765303116532,2.31748919527283,0.08177903045269683,backbone.layers.17.attn.out_proj,1024,207.72520453837902,1024,47,0,1,0.9420581624927112,1.2071994543075562,172.0719834631877,success,1.0987262725830078,0.000137871436891146,under-trained,2,1.2071994543075562,0.6655099391937256
523,Linear,0.040115299931948734,1024,4096,4.0,5.119806582510586,7.743386779217404,1.012341877571756,True,32.54148483276367,dense,7.743467397833849,2.9670583691554713,1.5124373654405319,backbone.layers.17.mlp.c_fc,1024,926.9543976299465,1024,100,0,1,0.4119806582510586,32.54148483276367,28.48531351269697,success,5.704514503479004,0.1681094467639923,,0,32.54148483276367,1.7178058624267578
525,Linear,0.04235940191442944,1024,4096,4.0,8.291191161757661,4.83346785348148,1.0292655069769343,True,3.827932119369507,dense,5.437279359050828,3.018139503961255,0.5829642278392272,backbone.layers.17.mlp.c_proj,1024,1042.6522961086594,1024,52,0,1,1.0111062920356577,3.827932119369507,272.3800379930439,success,1.9565101861953735,0.05540591850876808,under-trained,0,3.827932119369507,2.1644883155822754
530,Linear,0.04010464377341316,512,1024,2.0,2.920674938987382,2.837241118430305,0.9337628653960153,True,9.363395690917969,dense,3.4215378682446804,2.4505649899296436,0.9714333767707801,backbone.layers.18.tada.tada_pre_proj,512,282.20518570020795,512,132,0,1,0.16717329561588823,9.363395690917969,30.13919255531762,success,3.059966564178467,0.1880277544260025,,0,9.363395690917969,0.6415806412696838
531,TAdaConv2dV2,0.05046840244690887,1,1,1.0,5.958000416038317,-13.453049211004837,0.9955130488751466,True,0.005521021317690611,conv2d,-12.569218434348182,0.05080804633983028,-2.25798057596482,backbone.layers.18.tada.tadaconv,1536,1.1241080200556597,1536,84,0,512,0.5409621952885271,0.005521021317690611,203.60508597453904,success,0.07430357486009598,0.022746622562408447,,73,0.005521021317690611,0.0026124182622879744
547,Linear,0.03926432984506378,512,1024,2.0,3.716573463649705,1.0728929652359582,0.9546538545658494,True,1.943918228149414,dense,1.6100394225084849,2.011002386242313,0.28867799216926243,backbone.layers.18.tada.tada_proj,512,102.5657561738044,512,49,0,1,0.3880819233785293,1.943918228149414,52.76238202233729,success,1.39424467086792,0.11062094569206238,,0,1.943918228149414,0.4680411219596863
549,NonDynamicallyQuantizableLinear,0.06896738862501023,1024,1024,1.0,5.502123923445913,0.4998455467926202,0.9819094947394067,True,1.2326674461364746,dense,1.4739226795181606,2.338367649060839,0.0908459267270689,backbone.layers.18.attn.out_proj,1024,217.95540783870103,1024,88,0,1,0.47992802280019997,1.2326674461364746,176.816065453691,success,1.1102555990219116,0.0003669521538540721,,2,1.2326674461364746,0.5804774761199951
552,Linear,0.03826738312859013,1024,4096,4.0,5.105580875546586,7.679191804972133,1.01370261177362,True,31.921110153198242,dense,7.679282564404209,2.9683810274862035,1.5040779868461147,backbone.layers.18.mlp.c_fc,1024,929.7817714121193,1024,122,0,1,0.37170182750550657,31.921110153198242,29.12748857886957,success,5.649877071380615,0.11021839827299118,,0,31.921110153198242,1.607844591140747
554,Linear,0.02665018192882962,1024,4096,4.0,6.6230882633790475,4.090863375117296,1.0276252532135226,True,4.146360397338867,dense,4.923761072339633,3.0246613967172955,0.6176670478237247,backbone.layers.18.mlp.c_proj,1024,1058.4281862394419,1024,73,0,1,0.6581327011309813,4.146360397338867,255.26680867363598,success,2.0362613201141357,0.05807239189743996,under-trained,0,4.146360397338867,2.0989139080047607
559,Linear,0.042493727599450914,512,1024,2.0,2.7102217007084564,3.2293895508024253,0.9115690515041995,True,15.54387092590332,dense,3.747723102219765,2.5240647841238615,1.1915591812869986,backbone.layers.19.tada.tada_pre_proj,512,334.2448959387839,512,151,0,1,0.13917586819765257,15.54387092590332,21.50332420618447,success,3.9425716400146484,0.19429661333560944,,0,15.54387092590332,0.6424909830093384
560,TAdaConv2dV2,0.0659671883609308,1,1,1.0,5.4939851501005945,-11.311836376422194,0.9928063796852117,True,0.008730734698474407,conv2d,-10.63446106092671,0.19206643659912906,-2.0589492085203536,backbone.layers.19.tada.tadaconv,1536,1.5562036750903858,1536,93,0,512,0.4660045517490176,0.008730734698474407,178.24429774075188,success,0.09343840181827545,0.024537699297070503,,80,0.008730734698474407,0.003384470706805587
576,Linear,0.040673969499011975,512,1024,2.0,3.5787958195146152,1.7206326307661806,0.9520610258483077,True,3.0254178047180176,dense,2.1810587745212,2.1510987641907056,0.48078535841129555,backbone.layers.19.tada.tada_proj,512,141.61157864145935,512,49,0,1,0.3683994027878022,3.0254178047180176,46.807280112063125,success,1.7393728494644165,0.12604749202728271,,0,3.0254178047180176,0.6437071561813354
578,NonDynamicallyQuantizableLinear,0.06258222040479067,1024,1024,1.0,8.479886411855382,1.1908189590109566,0.9797715388878936,True,1.3817473649978638,dense,1.666138032473933,2.353993287194946,0.14042864505191027,backbone.layers.19.attn.out_proj,1024,225.94008468331094,1024,20,1,1,1.6725534480885622,1.3817473649978638,163.51765192883886,success,1.1754775047302246,7.478417956008343e-06,under-trained,1,1.3817473649978638,0.8711565136909485
581,Linear,0.02958269017935511,1024,4096,4.0,5.130879421994186,7.585163274448769,1.0153219244363927,True,30.084022521972656,dense,7.585286030217432,2.976871158798791,1.478335905134308,backbone.layers.19.mlp.c_fc,1024,948.1371397860348,1024,110,0,1,0.3938638989555912,30.084022521972656,31.516302020234757,success,5.484890460968018,0.13535550236701965,,0,30.084022521972656,1.6773003339767456
583,Linear,0.033397258779789274,1024,4096,4.0,6.019303129330862,4.346776854885168,1.025346581282944,True,5.273993015289307,dense,4.963012933595667,3.0403122577389388,0.7221395502918257,backbone.layers.19.mlp.c_proj,1024,1097.2668474686798,1024,71,0,1,0.5956816890804878,5.273993015289307,208.0523892025839,success,2.2965176105499268,0.05914561450481415,under-trained,0,5.273993015289307,2.2617576122283936
588,Linear,0.04625315759296866,512,1024,2.0,2.8193356880368285,3.853476211683823,0.9088126792098469,True,23.270349502563477,dense,4.211255560214494,2.600536634487708,1.366802906101292,backbone.layers.20.tada.tada_pre_proj,512,398.59939435869455,512,128,0,1,0.16080807528319183,23.270349502563477,17.129067799982316,success,4.823935031890869,0.20869310200214386,,0,23.270349502563477,0.880503237247467
589,TAdaConv2dV2,0.0624061603773951,1,1,1.0,6.001724267779319,-12.295287371936494,0.9906258704920614,True,0.00894075445830822,conv2d,-11.29951528225403,0.32148571947048304,-2.0486258320703956,backbone.layers.20.tada.tadaconv,1536,2.096455843215795,1536,121,0,512,0.4547022061617563,0.00894075445830822,234.4831024039205,success,0.09455556422472,0.025388959795236588,under-trained,77,0.00894075445830822,0.004206183832138777
605,Linear,0.03819064933243144,512,1024,2.0,3.388605863565414,2.3207957383310127,0.9412171057430314,True,4.840410232543945,dense,2.792165551070778,2.2838714995065685,0.6848821703593242,backbone.layers.20.tada.tada_proj,512,192.25228023156524,512,46,0,1,0.352180721007142,4.840410232543945,39.718179037590446,success,2.2000932693481445,0.13660383224487305,,0,4.840410232543945,0.9272444248199463
607,NonDynamicallyQuantizableLinear,0.06669916079404381,1024,1024,1.0,4.869954119907182,1.1244789165798645,0.97552572750924,True,1.701771855354309,dense,1.984257915807082,2.3872285418000176,0.23090133682846614,backbone.layers.20.attn.out_proj,1024,243.9094022083598,1024,82,0,1,0.42736493930098973,1.701771855354309,143.32673409831298,success,1.304519772529602,0.0004646891029551625,,2,1.701771855354309,0.6861594915390015
610,Linear,0.026987856915083264,1024,4096,4.0,4.987864244579669,7.5758705013332595,1.0149563103460633,True,33.02635192871094,dense,7.576007054895029,2.9934926287460937,1.5188606044292379,backbone.layers.20.mlp.c_fc,1024,985.1279221456498,1024,125,0,1,0.35668542143683946,33.02635192871094,29.828541895032746,success,5.746855735778809,0.141780823469162,,0,33.02635192871094,1.6615296602249146
612,Linear,0.047616543384632504,1024,4096,4.0,6.134003155008756,5.725778829898781,1.0212809731337473,True,8.579242706298828,dense,5.920105192537103,3.1034740075827694,0.933448954166801,backbone.layers.20.mlp.c_proj,1024,1269.0361906704493,1024,35,0,1,0.8678049220490556,8.579242706298828,147.9193716875186,success,2.929034471511841,0.06325902044773102,under-trained,0,8.579242706298828,3.307563304901123
617,Linear,0.031593878804601294,512,1024,2.0,2.4107849464740365,3.59521471410682,0.8656768283692312,True,30.995925903320312,dense,4.154612341974886,2.711659888669671,1.4913046140283501,backbone.layers.21.tada.tada_pre_proj,512,514.8253088071942,512,149,0,1,0.11557600611392767,30.995925903320312,16.60945088115744,success,5.567398548126221,0.20902039110660553,,0,30.995925903320312,0.8384318351745605
618,TAdaConv2dV2,0.03977280282540552,1,1,1.0,4.779349990927525,-8.520696041834269,0.9897684111234758,True,0.016488652676343918,conv2d,-7.64159026428597,0.4660901856365871,-1.7828148300519553,backbone.layers.21.tada.tadaconv,1536,2.924759670678638,1536,74,0,512,0.43934051243179956,0.016488652676343918,177.3801491297562,success,0.12840814888477325,0.027764851227402687,,56,0.016488652676343918,0.006041920278221369
634,Linear,0.024093345215652734,512,1024,2.0,2.9222254514245782,3.207744288736348,0.9165465930167574,True,12.522930145263672,dense,3.488078674752923,2.4557639698620664,1.0977059580302335,backbone.layers.21.tada.tada_proj,512,285.60379235073924,512,58,0,1,0.25240056717873127,12.522930145263672,22.806466940068187,success,3.5387752056121826,0.14479884505271912,,0,12.522930145263672,1.1893465518951416
636,NonDynamicallyQuantizableLinear,0.05310737434807111,1024,1024,1.0,5.527529025281202,1.5328463520998894,0.9745811641425042,True,1.8937005996704102,dense,2.20288165510189,2.4098739840280428,0.277311316700306,backbone.layers.21.attn.out_proj,1024,256.96500585022227,1024,53,0,1,0.6219039402066843,1.8937005996704102,135.69463192594745,success,1.3761179447174072,0.0004373177944216877,,2,1.8937005996704102,0.8314642906188965
639,Linear,0.026947652220826707,1024,4096,4.0,4.729917170301494,7.236560907123228,1.0152584903502833,True,33.88091278076172,dense,7.23686634376019,3.0074945774056556,1.5299551020809854,backbone.layers.21.mlp.c_fc,1024,1017.4066627770662,1024,139,0,1,0.31636744524729704,33.88091278076172,30.028903570590067,success,5.820731163024902,0.1784801185131073,,0,33.88091278076172,1.6354068517684937
641,Linear,0.030485768370200172,1024,4096,4.0,5.5275815702242035,5.2111008832790215,1.0186074991849454,True,8.764863967895508,dense,5.682690978752612,3.1269602195136303,0.9427451801616118,backbone.layers.21.mlp.c_proj,1024,1339.5539814010262,1024,53,0,1,0.6219111578096875,8.764863967895508,152.8322614369862,success,2.9605512619018555,0.0686018317937851,,0,8.764863967895508,3.248034715652466
646,Linear,0.023786288295684077,512,1024,2.0,2.210895156263192,3.815825310462531,0.8193389747885225,True,53.20086669921875,dense,4.330033563358345,2.824791789205075,1.7259187074759157,backbone.layers.22.tada.tada_pre_proj,512,668.0235748700798,512,147,0,1,0.09987294920413826,53.20086669921875,12.556629549794339,success,7.2938923835754395,0.20147603750228882,,0,53.20086669921875,0.8951978087425232
647,TAdaConv2dV2,0.030795524372707384,1,1,1.0,4.618993166511173,-7.598815626579812,0.9946172229020959,True,0.022639987990260124,conv2d,-6.902555049754704,0.5721523184207344,-1.6451238078620851,backbone.layers.22.tada.tadaconv,1536,3.7338108933642307,1536,278,0,512,0.21705278623345772,0.022639987990260124,164.92106334025183,success,0.15046590566635132,0.02914324961602688,,43,0.022639987990260124,0.0054672593250870705
663,Linear,0.03261016966774111,512,1024,2.0,2.7667272828296703,3.656827053318149,0.890625869564209,True,20.975666046142578,dense,3.8886089946657796,2.5486653723972004,1.3217157599928422,backbone.layers.22.tada.tada_proj,512,353.72468816675246,512,56,0,1,0.23608886386481037,20.975666046142578,16.863573599456803,success,4.579919815063477,0.13871672749519348,,0,20.975666046142578,1.506704330444336
